cuenta,nomenclatura,porcentaje_copropiedad,superficie_mejoras,superficie_mejoras_propias,superficie_mejoras_comunes,superficie_parcela,antiguedad,puntaje,d_viasprin,cantidad_cuentas,cantidad_cuentas_250,vut,x,y,valor_omi,fechavalor,valuacion_,log_valuacion,log_val_omi,fechavalor_dt
110120073001,1101010404057048,0.008,33.53,25.0,8.53,528.9996,47.0,63.39,50,61,6698,2800,4387146.379,6523837.957,52080000.00000001,09/2024,33928841.754848,7.530569046979196,7.716670983899124,2024-09-01
110118333594,1101010404058022,0.047,60.56,45.0,15.56,179.03,51.0,64.0,0,23,7191,4000,4387062.211,6523793.498,65720000.0,01/2025,90975347.087037,7.958923725945442,7.817697561371278,2025-01-01
110124190720,1101010404059002,0.02,47.01,34.0,13.01,366.04,27.0,64.0,0,40,7328,2600,4386898.698,6523980.471,8120000.0,02/2022,8619472.656394998,6.935480746671302,6.9095560827257145,2022-02-01
110123297555,1101010404059005,0.022,57.45,41.0,16.45,528.96,32.0,64.0,0,51,7622,2600,4386917.632,6523967.303,7308000.0,04/2022,13259869.84344,7.12253929388365,6.863798598107765,2022-04-01
110123824717,1101010404059010,0.045,41.28,31.0,10.28,189.02,31.0,62.7,0,21,7094,2600,4386965.591,6523966.993,7409500.0,08/2022,12105160.131456,7.08297057469774,6.869788960982881,2022-08-01
110117925391,1101010404059037,0.057,45.54,32.0,13.54,112.0,53.0,96.0,0,18,7202,2800,4386884.986,6523974.399,85560000.0,04/2025,58963555.765701,7.770583672902686,7.932270780975396,2025-04-01
110123689976,1101010404059061,0.008,28.94,22.0,6.94,798.92,30.0,63.57,0,84,8105,3500,4386974.208,6523953.84,47119999.99999999,07/2024,47806759.095844,7.679489312192443,7.673205290995821,2024-07-01
110123669061,1101010404059062,0.009,75.99,60.0,15.99,860.9482,30.0,64.0,0,130,7212,3000,4386882.139,6523851.563,37853700.0,09/2023,24021894.403342,7.380607271623776,7.578108347384308,2023-09-01
110123685407,1101010405001006,0.014,82.2,61.0,21.2,800.0,34.0,61.15,250,87,4738,600,4386181.668,6524631.073,80600000.0,08/2024,50979098.61772,7.707392160781955,7.90633504719336,2024-08-01
110123685792,1101010405001006,0.016,90.55,67.0,23.55,800.0,34.0,61.12,250,87,4738,600,4386181.668,6524631.073,25899900.0,12/2023,21026630.16921,7.322769696755724,7.413298104033535,2023-12-01
110123378920,1101010405001009,0.027,46.42,37.0,9.42,378.02,31.0,96.0,250,33,4846,600,4386211.129,6524628.475,7105000.0,01/2022,7789887.692692999,6.891531252217547,6.851564143388675,2022-01-01
110124229561,1101010405001016,0.039,87.93,71.0,16.93,431.94,24.0,64.0,350,34,4824,600,4386205.281,6524572.245,16240000.0,08/2022,11481319.696066,7.059991847820103,7.210586051647427,2022-08-01
110118353706,1101010405001034,0.1,66.59,54.0,12.59,256.0,51.0,64.0,300,10,3896,540,4386126.41,6524631.691,8932000.0,01/2022,5517640.394400001,6.741753471153291,6.950948763021708,2022-01-01
110118353749,1101010405001034,0.115,76.44,62.0,14.44,256.0,51.0,64.0,300,10,3896,540,4386126.41,6524631.691,15938400.0,09/2023,12398259.812036,7.093360768008187,7.202444749198761,2023-09-01
110121186900,1101010405001048,0.01,19.17,13.0,6.17,465.98,43.0,39.98,350,24,4367,800,4386119.716,6524578.722,14880000.0,02/2025,7672802.671184,6.884954085778958,7.172602960396316,2025-02-01
110120166344,1101010405001053,0.006,55.26,40.0,15.26,1332.73,46.0,61.53,300,238,4452,800,4386148.189,6524578.374,13946100.0,11/2023,10531657.799376,7.022496780556651,7.144452806113689,2023-11-01
110121181037,1101010405002003,0.034,74.5,51.0,23.5,407.97,42.0,64.0,250,43,6065,950,4386278.574,6524611.079,8668100.0,01/2022,6551699.160916,6.81635401368531,6.937923963040849,2022-01-01
110120189115,1101010405002034,0.033,102.32,79.0,23.32,434.03,46.0,61.64,300,29,5812,600,4386265.374,6524581.224,10150000.0,06/2022,6059280.22075,6.78242110925271,7.006466085036863,2022-06-01
110120189107,1101010405002034,0.081,253.73,196.0,57.73,434.03,46.0,61.64,300,29,5812,600,4386265.374,6524581.224,75707400.0,07/2023,31679352.012517,7.500776303411049,7.879138337311804,2023-07-01
110122285413,1101010405003007,0.017,50.12,39.0,11.12,743.05,38.0,64.0,200,48,8000,950,4386453.196,6524542.348,6293000.0,03/2022,5030418.3818,6.701604193328117,6.798857800759793,2022-03-01
110123239091,1101010405003012,0.032,31.91,23.0,8.91,206.01,34.0,64.0,200,23,7194,950,4386480.021,6524529.517,40920000.0,08/2024,19779422.031774,7.29621361902196,7.61193563565338,2024-08-01
110121859980,1101010405003045,0.018,61.69,50.0,11.69,461.1,43.0,64.0,150,66,7627,950,4386489.416,6524545.527,10556000.0,08/2022,5367195.7805,6.729747518357397,7.023499422689966,2022-08-01
110123326270,1101010405004010,0.013,55.4,48.0,7.4,448.88,32.0,63.73,50,71,6797,950,4386608.736,6524503.577,15938400.0,11/2023,12864256.2,7.109384714506374,7.202444749198761,2023-11-01
110123274962,1101010405004050,0.022,29.6,23.0,6.6,265.03,43.0,64.0,200,26,5565,950,4386485.713,6524447.262,36580000.0,06/2024,18402622.123308,7.264879732073797,7.563243713012855,2024-06-01
110123316231,1101010405004058,0.029,96.03,72.0,24.03,687.04,32.0,62.98,150,48,7116,950,4386517.476,6524500.795,90520000.0,09/2024,72892091.223586,7.862680415973104,7.956744550080464,2024-09-01
110123316142,1101010405004058,0.032,106.5,80.0,26.5,687.04,32.0,62.98,150,48,7116,950,4386517.476,6524500.795,96720000.0,07/2024,80677378.84590001,7.9067517852156755,7.98551629234294,2024-07-01
110122953076,1101010405005013,0.021,62.24,49.0,13.24,398.84,37.0,64.0,50,52,6592,1200,4386682.482,6524384.471,80600000.0,08/2024,33397526.808036,7.523714320132971,7.90633504719336,2024-08-01
110122952991,1101010405005013,0.055,163.72,128.0,35.72,398.84,37.0,64.0,50,52,6592,1200,4386682.482,6524384.471,148800000.0,07/2024,89398722.452595,7.951331317437393,8.172602934128506,2024-07-01
110121870673,1101010405005042,0.022,175.1,138.0,37.1,945.0455,42.0,92.67,0,65,6724,2800,4386676.107,6524455.449,26187000.0,08/2022,34615359.58416,7.539268859965809,7.418085764796816,2022-08-01
110121870690,1101010405005042,0.022,172.59,136.0,36.59,945.0455,42.0,92.67,0,65,6724,2800,4386676.107,6524455.449,197160000.0,09/2024,275286346.466591,8.439784673554799,8.294818811685438,2024-09-01
110121940051,1101010405008028,0.027,50.34,39.0,11.34,271.93,43.0,64.0,350,35,5398,950,4386355.407,6524457.766,5785500.0,04/2022,3965895.346791,6.598341359237673,6.762340972987741,2022-04-01
110123336640,1101010405009034,0.074,32.11,23.0,9.11,153.01,32.0,64.0,350,15,4335,600,4386209.493,6524433.483,44640000.0,07/2024,34465265.728905,7.537381643876001,7.649724195658341,2024-07-01
110121184613,1101010405009043,0.077,106.72,75.0,31.72,542.99,43.0,64.0,300,16,5058,950,4386237.534,6524407.597,90520000.0,03/2024,82425064.53295398,7.916059301105927,7.956744550080464,2024-03-01
110123985486,1101010405009044,0.011,69.03,54.0,15.03,876.96,22.0,64.0,350,97,5848,950,4386321.291,6524459.315,84320000.00000001,07/2024,54861163.153566,7.739265019092526,7.925930603019022,2024-07-01
110124671825,1101010405009046,0.008,47.97,36.0,11.97,996.9199,15.0,64.0,300,115,5061,950,4386222.111,6524407.786,6902000.000000001,08/2022,5468967.518718001,6.737905423431979,6.838975017878454,2022-08-01
110124672031,1101010405009046,0.009,55.66,42.0,13.66,996.9199,15.0,64.0,300,115,5061,950,4386222.111,6524407.786,55180000.0,05/2024,41500057.7192,7.618048711203816,7.741781704013672,2024-05-01
110124672023,1101010405009046,0.01,59.74,45.0,14.74,996.9199,15.0,64.0,300,115,5061,950,4386222.111,6524407.786,61998760.00000001,07/2024,46453990.924384,7.667023040100174,7.792383010526645,2024-07-01
110123259475,1101010405010026,0.03,46.44,35.0,11.44,285.99,34.0,64.0,300,32,4159,700,4386154.163,6524424.01,12949950.0,12/2023,10444917.80415,7.018905068246756,7.112268125137744,2023-12-01
110123259700,1101010405010026,0.04,61.11,46.0,15.11,285.99,34.0,64.0,300,32,4159,700,4386154.163,6524424.01,17930700.0,12/2023,13980168.644451998,7.145512441452751,7.253597268618551,2023-12-01
110140048950,1101010405010030,0.023,64.87,49.0,15.87,598.9597,14.0,64.0,300,47,4509,700,4386122.652,6524446.914,14210000.0,04/2022,10334772.443952,7.014300960584019,7.152594108490064,2022-04-01
110123222555,1101010405010052,0.029,44.12,33.0,11.12,314.78,35.0,64.0,300,32,4192,850,4386171.224,6524408.497,49600000.0,08/2024,32587075.589604,7.513045401338083,7.6954816852461345,2024-08-01
110123222563,1101010405010052,0.029,45.35,34.0,11.35,314.78,35.0,64.0,300,32,4192,850,4386171.224,6524408.497,48360000.0,02/2025,33019568.031804,7.5187714005945265,7.684486301169183,2025-02-01
110123222580,1101010405010052,0.035,53.43,40.0,13.43,314.78,35.0,64.0,300,32,4192,850,4386171.224,6524408.497,13946100.0,03/2023,13720983.265919998,7.137385266321577,7.144452806113689,2023-03-01
110123222512,1101010405010052,0.044,69.14,52.0,17.14,314.78,35.0,64.0,300,32,4192,850,4386171.224,6524408.497,14210000.0,01/2022,8759843.236646,6.9424963838203,7.152594108490064,2022-01-01
110123299698,1101010405010056,0.029,78.93,56.0,22.93,477.07,31.0,64.0,300,52,4561,700,4386168.082,6524425.332,15225000.0,05/2022,9839517.036200002,6.992973826140173,7.182557329830001,2022-05-01
110122992519,1101010405011003,0.036,80.94,62.0,18.94,305.06,37.0,64.0,300,35,3946,700,4386066.173,6524407.224,71920000.0,10/2024,45038042.389739,7.653579514980562,7.856849684763749,2024-10-01
110122953831,1101010405011022,0.054,45.35,32.0,13.35,238.94,37.0,63.85,200,19,4144,950,4386135.134,6524309.143,47119999.99999999,02/2025,26934124.521072004,7.430302879732052,7.673205290995821,2025-02-01
110122953688,1101010405011022,0.058,49.4,35.0,14.4,238.94,37.0,63.85,200,19,4144,950,4386135.134,6524309.143,55800000.0,06/2024,27545348.89288,7.440048293339651,7.746634206720634,2024-06-01
110118478495,1101010405011063,0.084,83.56,64.0,19.56,159.0,48.0,64.0,200,19,4132,950,4386134.687,6524281.129,16735320.0,12/2023,13039064.906017998,7.115246480476239,7.22363404697116,2023-12-01
110123337034,1101010405012044,0.071,48.68,31.0,17.68,236.98,37.0,64.0,250,18,4493,950,4386179.312,6524317.597,54560000.0,07/2024,36484972.316336,7.562114032963024,7.736874369608365,2024-07-01
110123700163,1101010405012062,0.01,20.03,15.0,5.03,235.07,29.0,62.97,200,59,4567,1000,4386163.919,6524271.038,39680000.0,09/2024,19265676.140425,7.284784277983431,7.598571674427062,2024-09-01
110123700465,1101010405012062,0.023,47.16,35.0,12.16,235.07,29.0,62.95,200,59,4567,1000,4386163.919,6524271.038,86800000.0,07/2024,39798073.561152,7.599862061327594,7.938519730179885,2024-07-01
110123700457,1101010405012062,0.043,87.43,65.0,22.43,235.07,29.0,62.95,200,59,4567,1000,4386163.919,6524271.038,102300000.0,07/2024,73521340.577064,7.866413423217555,8.009875637957464,2024-07-01
110117990745,1101010405014008,0.006,22.38,15.0,7.38,609.03,52.0,53.1,250,80,5789,950,4386488.889,6524244.735,14755999.999999998,03/2025,11224539.959616,7.050168589071157,7.168968675986486,2025-03-01
110117990915,1101010405014008,0.012,44.3,30.0,14.3,609.03,52.0,96.0,250,80,5789,950,4386488.889,6524244.735,34720000.0,09/2024,38126561.41129799,7.581227649933903,7.540579729012935,2024-09-01
110117990842,1101010405014008,0.021,74.1,50.0,24.1,609.03,52.0,74.41,250,80,5789,950,4386488.889,6524244.735,6496000.0,08/2022,8619057.39392,6.935459823056584,6.812646083088792,2022-08-01
110123141806,1101010405014046,0.015,34.91,24.0,10.91,295.12,49.0,64.0,250,35,4888,950,4386470.021,6524270.514,4263000.0,02/2022,2612416.4819129994,6.417042581333148,6.629715434522439,2022-02-01
110123141946,1101010405014046,0.037,87.9,61.0,26.9,295.12,49.0,64.0,250,35,4888,950,4386470.021,6524270.514,12586000.0,02/2022,6334165.026245,6.801689442575059,7.099887761917621,2022-02-01
110123370392,1101010405014057,0.007,43.33,34.0,9.33,1284.46,32.0,64.0,250,143,6000,950,4386433.942,6524262.426,7511000.0,08/2022,4605523.471890001,6.663279094310903,6.8756978198013305,2022-08-01
110123371682,1101010405014057,0.011,75.36,59.0,16.36,1284.46,32.0,64.0,250,143,6000,950,4386433.942,6524262.426,31079880.0,10/2023,20463927.040854,7.310988999988616,7.49247934728646,2023-10-01
110120057367,1101010405018018,0.02,49.7,41.0,8.7,315.05,48.0,64.0,0,31,7426,3000,4386815.245,6523865.876,8120000.0,09/2022,6337608.864265,6.801925501024703,6.9095560827257145,2022-09-01
110122222721,1101010405018020,0.053,70.35,54.0,16.35,180.03,39.0,64.0,0,23,7088,3000,4386794.65,6523872.628,117800000.0,07/2024,86314526.51404501,7.936083897548425,8.071145294137793,2024-07-01
110117880273,1101010405018037,0.082,75.52,53.0,22.52,306.99,53.0,64.0,50,19,7924,1200,4386755.164,6523953.676,15500000.0,08/2022,7803125.060355,6.892268623047066,7.19033172618929,2022-08-01
110117880168,1101010405018037,0.118,109.68,77.0,32.68,306.99,53.0,64.0,50,19,7924,1200,4386755.164,6523953.676,25800000.0,08/2022,12749960.769756,7.105508882557511,7.411619722796349,2022-08-01
110123160321,1101010405018040,0.024,51.3,40.0,11.3,300.9,37.0,64.0,50,41,7870,1200,4386762.445,6523977.106,8526000.0,02/2022,4860166.395189,6.686651227606925,6.930745379248769,2022-02-01
110118434838,1101010405018098,0.021,122.85,88.0,34.85,1017.8933,50.0,95.48,0,102,7948,2800,4386803.122,6523949.718,111600000.0,09/2024,176990461.12888798,8.247949863218292,8.047664198493088,2024-09-01
110121104784,1101010405018099,0.027,179.18,133.0,46.18,1378.07,44.0,60.42,0,74,7973,2800,4386789.59,6523910.113,297600000.0,08/2024,242141518.687232,8.38406926372932,8.473632928333164,2024-08-01
110121104831,1101010405018099,0.041,273.48,203.0,70.48,1378.07,44.0,60.42,0,74,7973,2800,4386789.59,6523910.113,223200000.0,07/2024,361709418.391416,8.558359818511272,8.348694192211305,2024-07-01
110120064673,1101010405018100,0.019,56.35,41.0,15.35,353.99,49.0,60.48,0,55,7671,2800,4386810.628,6523884.392,10150000.0,08/2022,6385507.25651,6.805195470779198,7.006466085036863,2022-08-01
110121151481,1101010405018102,0.02,127.41,90.0,37.41,823.92,51.0,64.0,0,70,8386,2800,4386810.152,6523966.305,122760000.0,02/2025,141182497.964103,8.14978086474422,8.089056883297538,2025-02-01
110123105907,1101010405018104,0.022,44.55,33.0,11.55,349.0,40.0,64.0,50,49,8555,2000,4386778.858,6524015.723,6678700.0,03/2022,4325920.189732,6.636078603134445,6.824692000889981,2022-03-01
110123111711,1101010405018105,0.007,55.53,42.0,13.53,1475.06,37.0,63.63,0,104,8109,2800,4386799.76,6523929.494,10353000.0,08/2022,8850002.833386,6.946943458812856,7.015066255959808,2022-08-01
110123315090,1101010405019003,0.015,55.94,43.0,12.94,387.0,33.0,64.0,150,73,7151,1700,4386669.196,6524057.57,68200000.0,05/2024,17364486.093318,7.239661959784328,7.833784381024433,2024-05-01
110122249085,1101010405019022,0.018,54.4,39.0,15.4,501.07,39.0,64.0,50,50,7567,1100,4386701.958,6523952.095,14344560.0,12/2023,11210564.181558998,7.049627508138677,7.156687261665676,2023-12-01
110123361946,1101010405019022,0.046,114.6,74.0,40.6,501.07,33.0,64.0,50,50,7567,1100,4386701.958,6523952.095,97960000.0,03/2024,83245731.44433,7.920361978834404,7.991048780886063,2024-03-01
110121168138,1101010405019036,0.031,105.07,66.0,39.07,360.99,43.0,59.22,0,50,6306,2600,4386629.089,6523933.278,241798760.0,03/2025,40674934.273191005,7.609326870508261,8.383454071163952,2025-03-01
110121886472,1101010405019087,0.026,106.49,77.0,29.49,433.09,42.0,61.34,0,46,7372,2600,4386682.478,6523912.56,26187000.0,06/2022,15004601.572676,7.176224496743238,7.418085764796816,2022-06-01
110121161052,1101010405019092,0.002,19.89,11.0,8.89,2144.76,43.0,32.14,0,594,8455,1100,4386688.696,6523974.397,3546294.0,10/2023,969428.3784,5.986516176809968,6.549774859731703,2023-10-01
110121161141,1101010405019092,0.003,29.82,16.0,13.82,2144.76,43.0,32.14,0,594,8455,1100,4386688.696,6523974.397,32240000.0,03/2025,4404830.079375,6.643929258332184,7.508395046603725,2025-03-01
110121187302,1101010405019093,0.028,83.32,61.0,22.32,546.01,43.0,64.0,100,49,7714,1700,4386670.245,6524042.619,14595700.0,03/2022,8756870.46752,6.942348975223667,7.164224958051055,2022-03-01
110121187183,1101010405019093,0.029,85.87,63.0,22.87,546.01,43.0,64.0,100,49,7714,1700,4386670.245,6524042.619,15225000.0,02/2022,9664378.273815,6.985173965285007,7.182557329830001,2022-02-01
110123777638,1101010405019096,0.006,37.33,30.0,7.33,658.78,29.0,63.34,0,140,6061,2600,4386605.898,6523940.46,53940000.0,07/2024,32381064.804848,7.510291139214964,7.731910950168307,2024-07-01
110123777514,1101010405019096,0.007,45.91,37.0,8.91,658.78,29.0,63.35,0,140,6061,2600,4386605.898,6523940.46,9947000.0,04/2022,12250839.439265,7.08816588344463,6.997692161602575,2022-04-01
110123785410,1101010405019096,0.008,49.65,40.0,9.65,658.78,29.0,63.35,0,140,6061,2600,4386605.898,6523940.46,17093934.0,05/2023,15563903.303592997,7.1921185518317,7.232842048213562,2023-05-01
110124541972,1101010405020035,0.014,57.2,43.0,14.2,483.1413,15.0,64.0,0,69,6372,2200,4386510.725,6523975.057,21915300.0,11/2023,21858969.440448,7.33962970278468,7.340747439933684,2023-11-01
110120092448,1101010405020077,0.013,95.88,70.0,25.88,1122.73,47.0,64.0,50,112,6581,950,4386569.958,6523993.112,39846000.0,05/2023,13906585.942912,7.14322055531628,7.600384741521812,2023-05-01
110140034649,1101010405022024,0.015,53.62,40.0,13.62,314.1801,13.0,64.0,0,62,6151,1700,4386437.917,6523984.21,8932000.0,08/2022,7649897.917857,6.883655696629832,6.950948763021708,2022-08-01
110140034681,1101010405022024,0.016,55.07,41.0,14.07,314.1801,13.0,64.0,0,62,6151,1700,4386437.917,6523984.21,11571000.0,08/2022,8003939.891528002,6.903303872745532,7.0633709311187145,2022-08-01
110140034690,1101010405022024,0.017,58.97,44.0,14.97,314.1801,13.0,64.0,0,62,6151,1700,4386437.917,6523984.21,12159700.0,08/2022,8411977.910489999,6.9248981752043335,7.08492289601841,2022-08-01
110123193270,1101010405022058,0.006,44.12,32.0,12.12,932.33,31.0,64.0,150,143,5897,1500,4386422.674,6524135.807,8627500.0,08/2022,5156308.5302800005,6.712338979910556,6.9358850183019145,2022-08-01
110123724305,1101010405022058,0.009,63.67,47.0,16.67,932.33,31.0,64.0,150,143,5897,1500,4386422.674,6524135.807,16735320.0,03/2023,13576606.188044002,7.1327912527421615,7.22363404697116,2023-03-01
110123724321,1101010405022058,0.009,66.42,49.0,17.42,932.33,31.0,64.0,150,143,5897,1500,4386422.674,6524135.807,52080000.00000001,06/2024,40649149.661364,7.609051475712708,7.716670983899124,2024-06-01
110123383834,1101010405023046,0.02,44.63,35.0,9.63,312.01,32.0,63.02,100,48,5633,950,4386359.573,6524122.714,17133780.0,09/2023,10030559.327776,7.001325194283041,7.23385321154934,2023-09-01
110123384229,1101010405023046,0.033,72.85,57.0,15.85,312.01,32.0,63.01,100,48,5633,950,4386359.573,6524122.714,25899900.0,11/2023,16074267.269218,7.206131212148429,7.413298104033535,2023-11-01
110123664876,1101010405023049,0.015,54.33,42.0,12.33,323.96,30.0,64.0,0,68,5806,1500,4386326.508,6524014.224,64480000.0,09/2024,38180979.20142,7.581847073628195,7.809425035532371,2024-09-01
110120186221,1101010405024035,0.004,25.78,13.0,12.78,975.61,45.0,47.86,100,237,5916,1200,4386294.012,6524171.194,14880000.0,02/2025,14067891.737226,7.148229048313625,7.172602960396316,2025-02-01
110123839471,1101010405026018,0.067,50.44,37.0,13.44,127.97,30.0,64.0,150,17,4936,600,4386208.435,6524217.226,5988500.0,03/2022,4332083.97725,6.63669696706427,6.777318126412783,2022-03-01
110143789225,1101010405026045,0.016,67.01,42.28,24.73,611.3307,8.0,64.0,100,81,5040,850,4386142.583,6524170.598,84320000.00000001,01/2025,31288119.188857995,7.495379471227683,7.925930603019022,2025-01-01
110123816781,1101010405026046,0.041,53.74,40.0,13.74,451.97,29.0,63.68,100,22,5009,850,4386145.807,6524183.145,6861400.0,01/2022,8201699.461214999,6.913903904134967,6.836412801486179,2022-01-01
110123816838,1101010405026046,0.047,60.64,45.0,15.64,451.97,29.0,63.68,100,22,5009,850,4386145.807,6524183.145,74400000.0,09/2024,56486120.338924,7.751941754610035,7.87157294138317,2024-09-01
110123224493,1101010405027029,0.037,54.4,38.0,16.4,155.98,34.0,64.0,0,25,4884,1500,4386202.674,6524049.714,10353000.0,07/2022,6976776.408771999,6.843654867212463,7.015066255959808,2022-07-01
110118389158,1101010405027040,0.035,51.96,42.0,9.96,641.93,50.0,64.0,0,31,4549,950,4386119.613,6524106.594,8424500.0,08/2022,5916734.968648,6.772082189537673,6.925544186176668,2022-08-01
110123274245,1101010405027059,0.016,66.15,50.0,16.15,582.27,32.0,96.0,0,81,4732,1500,4386143.489,6524080.561,78120000.0,06/2024,73915690.092281,7.868736641797156,7.892762240175142,2024-06-01
110142389134,1101010405028022,0.016,42.83,31.0,11.83,222.6691,8.0,64.0,0,42,3910,1200,4386072.859,6524090.217,68200000.0,08/2024,46620350.416388,7.6685755428358435,7.833784381024433,2024-08-01
110142388758,1101010405028022,0.027,74.22,54.0,20.22,222.6691,8.0,64.0,0,42,3910,1200,4386072.859,6524090.217,142600000.0,06/2024,70270377.8574,7.84677229500918,8.15411952856139,2024-06-01
110123217250,1101010405028063,0.026,66.36,53.0,13.36,558.05,35.0,64.0,100,42,4666,950,4386101.896,6524201.124,71920000.0,07/2024,50459106.737527,7.702939566671161,7.856849684763749,2024-07-01
110143493377,1101010405029031,0.017,50.88,34.6,16.28,185.8099,8.0,80.0,0,50,3236,1000,4385977.77,6524118.873,88660000.0,06/2024,24981758.390715,7.397623021178709,7.947727731861742,2024-06-01
110123337964,1101010405029035,0.062,46.94,34.0,12.94,239.0,32.0,64.0,0,16,3361,1000,4385985.09,6524149.554,7713999.999999998,08/2022,5121575.038775999,6.7094036249639695,6.887279690829537,2022-08-01
110124606314,1101010405029040,0.032,54.43,43.0,11.43,292.9404,16.0,64.0,50,27,3571,800,4385996.542,6524195.981,71920000.0,07/2024,22111862.06044,7.344625336101149,7.856849684763749,2024-07-01
110123903005,1101010405030009,0.02,38.67,30.0,8.67,619.06,29.0,64.0,50,48,3029,700,4386023.532,6523989.403,5278000.000000001,01/2022,4685966.015937,6.670799227315368,6.722469468167934,2022-01-01
110124292999,1101010405031051,0.014,47.81,35.0,12.81,233.0004,18.0,64.0,0,87,4218,1400,4386118.168,6524032.286,20719920.0,11/2023,16574399.843209002,7.219437837819417,7.316388095217525,2023-11-01
110123351711,1101010405032042,0.097,79.83,53.0,26.83,387.15,33.0,64.0,50,17,4146,700,4386143.695,6523967.896,19923000.0,04/2023,27523187.358052,7.439698742285217,7.299354756757155,2023-04-01
110124065259,1101010405032044,0.013,55.86,45.0,10.86,443.77,22.0,64.0,0,80,4642,1500,4386177.664,6524009.471,78120000.0,06/2024,49256372.752642,7.692462435980822,7.892762240175142,2024-06-01
110121189216,1101010405033035,0.053,51.51,42.0,9.51,256.01,44.0,64.0,50,17,4427,700,4386276.279,6523909.246,8526000.0,05/2022,5408317.89245,6.733062291134072,6.930745379248769,2022-05-01
110120069713,1101010405033062,0.028,54.18,41.0,13.18,333.0,45.0,64.0,0,40,4686,700,4386218.517,6523993.068,59520000.0,06/2024,29283569.00062,7.466624021056374,7.774662929834436,2024-06-01
110124204062,1101010405033068,0.035,54.81,42.0,12.81,105.98,19.0,64.0,0,28,4487,1500,4386215.291,6524003.644,59520000.0,07/2024,50130030.92768999,7.700097981214194,7.774662929834436,2024-07-01
110142421381,1101010405034039,0.018,61.03,45.01,16.02,318.351,13.0,64.0,0,51,5562,900,4386349.446,6523948.428,80600000.0,07/2024,47416419.796725,7.675928768391683,7.90633504719336,2024-07-01
110124195071,1101010405036021,0.015,43.31,35.0,8.31,559.7802,25.0,64.0,50,51,6714,900,4386626.657,6523801.914,8932000.0,02/2022,5605410.34086,6.748607487851751,6.950948763021708,2022-02-01
110122280799,1101010405036044,0.005,18.0,12.0,6.0,503.94,39.0,37.14,50,84,7120,900,4386662.882,6523820.682,12400000.0,03/2025,4839088.932873,6.684763693401774,7.093421720185982,2025-03-01
110122281060,1101010405036044,0.024,97.62,66.0,31.62,503.94,39.0,58.62,50,84,7120,900,4386662.882,6523820.682,86800000.0,08/2024,44431308.54617,7.647689113607608,7.938519730179885,2024-08-01
110123128524,1101010405036059,0.014,56.55,41.0,15.55,785.06,36.0,63.96,0,68,6035,900,4386590.126,6523869.612,7713999.999999998,06/2022,5186193.857028,6.714848830162261,6.887279690829537,2022-06-01
110122266541,1101010405037025,0.138,57.28,40.0,17.28,142.0,43.0,64.0,100,11,6335,900,4386680.573,6523765.209,17930700.0,06/2023,20458073.269046,7.310864750896765,7.253597268618551,2023-06-01
110123743059,1101010405037030,0.051,53.66,38.0,15.66,332.93,31.0,64.0,50,22,7075,900,4386706.946,6523798.123,55800000.0,07/2024,38266556.386008,7.582819393096957,7.746634206720634,2024-07-01
110121927187,1101010405042040,0.046,26.69,19.0,7.69,183.97,41.0,64.0,100,19,3270,700,4386249.972,6523873.418,9961500.0,04/2023,12354291.767406,7.091817888871705,6.998324782891821,2023-04-01
110121927209,1101010405042040,0.059,33.99,24.0,9.99,183.97,40.0,64.0,100,19,3270,700,4386249.972,6523873.418,9961500.0,12/2023,14705532.696199,7.167480790632157,6.998324782891821,2023-12-01
110140959821,1101010405044002,0.056,73.56,56.0,17.56,230.0,11.0,74.0,100,27,2954,600,4386074.252,6523928.88,62000000.00000001,03/2024,69592493.54847701,7.842562404094116,7.792391696503003,2024-03-01
110123761201,1101010405044041,0.024,44.68,34.0,10.68,886.27,30.0,63.97,100,43,3113,600,4386123.574,6523891.472,34720000.0,07/2024,36807184.77371,7.565932613163283,7.540579729012935,2024-07-01
110117933261,1101010405045037,0.114,62.31,49.0,13.31,435.99,57.0,64.0,100,9,2578,600,4385991.974,6523956.579,55800000.0,07/2024,45181396.77202801,7.654959662513707,7.746634206720634,2024-07-01
110122277500,1101010405047005,0.046,79.62,58.0,21.62,425.99,38.0,64.0,250,25,826,250,4385904.04,6523667.89,68200000.0,09/2024,45613273.109312,7.659091246908189,7.833784381024433,2024-09-01
110122285871,1101010405054035,0.031,30.0,21.0,9.0,282.03,39.0,64.0,50,28,1910,800,4386486.997,6523555.93,4669000.0,03/2022,3371739.840848,6.527854186440544,6.669223966947391,2022-03-01
110124253411,1101010405054070,0.015,38.63,27.0,11.63,326.0,36.0,63.15,0,36,2027,1800,4386548.89,6523529.556,74400000.0,03/2024,29311914.724248,7.467044203333735,7.87157294138317,2024-03-01
110121869373,1101010406006009,0.044,44.82,32.0,12.82,206.02,42.0,64.0,250,22,3295,540,4385822.736,6524767.47,53320000.0,04/2025,20967691.31754,7.321550635095404,7.726890148886879,2025-04-01
110140709476,1101010406006023,0.034,56.2,41.0,15.2,281.5402,13.0,64.0,350,29,2501,540,4385805.746,6524678.491,9135000.0,08/2022,7373525.934636,6.867675271015206,6.960708599230369,2022-08-01
110121922479,1101010406007007,0.025,119.59,95.0,24.59,578.05,44.0,96.0,250,52,3543,480,4385909.814,6524721.896,31079880.0,11/2023,39349500.358266,7.594939233296719,7.49247934728646,2023-11-01
